text,isnegative,importance
"@github, there's a saying that goes, 'If it looks stupid but it works, it ain't stupid.' Let's discuss this further to understand the reasoning behind the implementation.",0,0.5
"@github, this can serve as a helpful pointer for improvements in the code.",0,0.5
"@github, this was obsoleted around April 2019. Can we safely remove it now but do you think we should wait for another release? I'm not sure if this is something customers will be depending on",0,0.5
"@github, we all have strengths and areas for growth. Let's support each other in our endeavors.",0,0.5
"@github, we can learn from this experience and make necessary improvements.",0,0.5
"@github, We currently have two sanitization passes in place, one from #code and one from #code. The #code pass is more comprehensive, so we may not need the redundant one.",0,0.5
"@github, We prefer to consider the layout as a whole instead of adding view by view. This approach ensures that all the necessary calculations happen efficiently in the background. Let's strive to create a user-friendly API for this feature.",0,0.5
"@github, your attention to detail is appreciated. Let's work together to ensure the quality of our codebase.",0,0.5
"@github, your commitment to our projects is acknowledged and valued. Let's work together to overcome any challenges and achieve our goals.",0,0.5
"@github, your contribution is valued and your efforts are appreciated in our collaborative work. Your insights and perspectives are important for our team.",0,0.5
"@github, your contributions are valuable. Let's talk about ways to ensure best practices are followed.",0,0.5
"@github, your contributions have been noted and are greatly appreciated. Let's work together to address any issues.",0,0.5
"@github, your contributions matter! Let's improve together.",0,0.5
"@github, your dedication to our projects is commendable. Let's work together to find the best solution that benefits our team.",0,0.5
"@github, your determination to improve our codebase is commendable. Let's collaborate to address the issues and make necessary improvements.",0,0.5
"@github, your efforts to maintain the integrity of our code are recognized and appreciated. Let's collaborate to make further improvements.",0,0.5
"@github, your input is always valuable to our discussions. Let's collaborate to come up with the best solution for the code.",0,0.5
"@github, YOUR MOTHER SOUNDS TO BE SOME SLIMMY DONUTE. NOW WATCH WHAT'S COMING YOUR WAY. HA HA HA HA",1,0.5
"@github, your recent fix is a step in the right direction. Let's continue collaborating to resolve the build issues and improve the codebase.",0,0.5
"@github, your structured approach to tasks is admirable. Let's work together to understand each other's perspectives and find common ground.",0,0.5
"@github: How insane would it be to build #code ""separately"" for the Android Designer, so that we can #code out this logic for on-device use but leave it in for the Designer",0,0.5
"@github: Remember, we all make mistakes. Let's focus on learning and improving together.",0,0.5
"* ""c"" -> ""config.guess""",0,0.5
"* ""n"" -> ""nfig.guess""",0,0.5
"* ""o"" -> ""onfig.guess""",0,0.5
"* [x] About looks... Fine? The links aren't underlined anymore, but that might just be how WinUI works these days",0,0.5
"* [x] Icons throughout the app are still on the Segoe MDL2, not Segoe Fluent",0,0.5
"* #code now is a little weird, ""move the pane to tab 0 (to the left???)"" That doesn't make sense. The two options (#code and #code) would have to be exclusive",0,0.5
"* an unknown outcome with matching dominator -- branch is partially redundant along some paths, behavior requires path analysis",0,0.5
"* Assume we search backwards for some word, such that the matches are in lines 10, 20, 30",0,0.5
"* Double-rent from an array pool, leading to the pooled array being garbage collected? Don't do concurrent operations",0,0.5
"* Double-return to an array pool, causing two future instances to have accidental concurrency problems? We should guard against that, since it was shared state corruption",0,0.5
"* For HWIntrinsics, this represents no change in behavior. We just emit the instruction and it will fail at runtime with #code (Undefined Opcode) if the user didn't do the appropriate check",0,0.5
"* For other code paths, like #code this indicates we can't emit this without some corresponding #code check being in place (we don't currently support such a check, so we treat it as #code",0,0.5
"* for something like #code, the long form could actually just be #code 🤔",0,0.5
"* for the phi-destructuring we may need to disregard dominators with known-outcome VNs,  and/or else disregard the unreachable paths from those dominating compares. Here the path from BB01->BB03 is unreachable and so the phi value (j =2) is unrealizable",0,0.5
"* Garbage in, garbage out: ""12"" is valid as far as we're concerned",0,0.5
"* If the instruction is part of the baseline encoding but not part of the baseline, we get #code, which indicates you can only use it if behind some kind of #code check",0,0.5
"* If the instruction is part of the baseline, we get #code and it can be emitted without any considerations, for example #code can be constant folded to be #code",0,0.5
"* If the instruction set is unsupported, even behind a check, then we return #code and we should never go down that path",0,0.5
"* if we substitute in a phi value and we get a constant then the branch is partially redundant regardless of any dominating compare, for any pred that would bring in that phi value. We don't keep track of the correspondence between phis and pred BBs (indeed we don't even have a 1-1 correspondence) so we'd need to reconstruct this info somehow",0,0.5
